34,41,33,34,36,34,28,33,30,28,36,31,38,34,25,23,30,29,32,29,28,28,30,34,42,35,35,37,29,27,34,33,37,37,37,36,37,32,35,40,41,37,33,27,25,19,23,22,17,15,18,26,35,38,37,44,41,40,37,39,43,39,47,37,35,35,44,42,39,36,31,27,27,29,30,33,33,32,36,41,39,32,38,35,38,39,36,40,37,38,36,28,31,41,41,40,43,39,33,34
44,40,33,32,26,34,33,34,33,39,45,46,34,37,35,30,29,30,36,40,47,40,37,32,33,35,33,35,29,29,29,31,35,41,34,32,37,36,40,48,38,37,37,37,39,40,33,39,35,37,41,43,39,37,35,40,37,33,31,32,36,30,26,26,28,35,30,31,32,37,41,37,33,30,38,45,39,29,29,26,29,28,29,32,38,37,32,34,36,37,41,40,42,44,36,31,29,35,41,42
40,44,45,46,42,38,27,28,27,30,28,24,22,27,30,31,36,42,45,46,39,38,32,32,37,38,38,35,41,38,37,39,44,46,45,42,44,37,41,45,43,44,36,30,25,31,30,27,37,33,33,36,37,39,30,30,31,32,33,32,35,31,31,36,35,42,41,43,46,42,34,32,46,37,24,31,30,39,36,36,32,36,46,34,30,36,32,37,31,30,29,38,41,46,41,37,39,23,23,25
32,35,37,34,36,40,26,27,30,26,31,25,32,32,30,25,30,31,35,40,38,31,37,32,36,30,30,32,38,39,42,42,40,48,45,36,35,34,35,33,31,27,30,35,35,36,32,39,40,34,36,37,40,36,29,26,27,35,37,40,30,30,34,35,46,41,38,40,40,35,35,34,39,46,38,33,34,39,39,41,47,40,31,32,32,46,51,44,40,37,31,34,30,37,45,39,32,30,33,34
45,43,38,39,38,39,31,30,33,23,21,17,25,29,27,31,34,39,32,37,28,33,33,37,37,42,47,50,47,44,44,39,35,30,28,29,25,28,41,34,25,24,31,42,35,35,29,27,31,36,34,34,32,34,42,34,32,45,39,45,38,43,35,40,33,30,31,32,30,33,28,32,27,30,26,34,33,34,32,35,33,39,41,34,32,32,39,33,31,27,34,34,39,40,32,31,33,29,29,26
47,46,34,31,33,30,31,29,27,24,26,21,23,23,32,35,35,36,35,39,37,34,36,25,26,29,31,29,23,17,17,17,26,31,28,28,28,36,43,36,47,35,44,45,42,47,40,50,47,36,28,31,34,39,43,38,41,37,42,37,35,38,38,37,43,45,46,44,42,42,41,33,27,33,36,33,30,27,23,27,29,26,32,30,29,30,39,37,26,31,27,30,35,29,25,28,30,27,31,29
45,46,49,42,34,46,41,35,37,33,33,32,34,32,28,27,30,31,30,41,45,43,37,37,37,39,39,31,31,37,35,39,31,36,41,44,38,42,39,41,47,49,40,38,40,44,38,31,34,28,32,28,30,30,30,35,42,42,49,45,34,42,36,34,37,36,34,32,30,35,34,31,28,36,40,43,36,30,32,25,31,30,31,34,35,41,43,46,45,48,48,46,35,34,33,32,35,35,35,44
52,42,39,46,48,48,48,51,42,39,30,30,27,30,32,34,33,30,35,44,35,37,47,43,49,45,38,42,34,40,44,45,45,41,42,41,34,35,32,32,38,33,37,37,34,33,34,40,34,30,36,43,39,37,41,38,36,35,37,39,31,34,29,29,30,31,27,25,25,26,30,32,35,27,30,36,43,45,40,38,40,42,33,40,38,38,39,38,38,41,33,39,42,44,42,41,43,44,42,36
50,48,36,33,32,32,29,40,36,41,41,35,46,40,46,41,35,32,25,25,34,49,42,39,35,34,32,32,42,44,42,32,33,34,33,33,37,34,35,42,37,30,33,34,35,45,40,38,34,27,28,30,24,28,38,42,35,40,40,38,41,42,38,29,30,29,26,36,35,31,34,31,40,41,40,39,35,31,38,40,28,29,33,31,36,35,35,35,33,32,32,33,32,37,31,27,32,42,42,47
45,41,41,40,28,38,39,33,32,26,34,39,33,31,40,36,39,32,29,31,38,31,30,33,38,38,39,45,43,43,44,46,40,38,42,31,27,30,32,33,27,32,33,41,35,37,37,32,33,36,31,25,28,28,34,38,38,48,35,31,35,38,35,38,43,40,37,34,31,40,38,32,30,32,33,39,35,44,47,36,40,42,40,35,43,43,42,37,39,35,36,37,37,37,45,43,38,34,36,38
48,45,41,41,31,27,32,31,35,35,34,32,31,30,31,27,31,30,34,39,41,37,38,44,39,42,38,40,39,46,40,40,33,29,36,39,30,30,29,26,27,31,33,36,41,37,39,35,34,38,34,32,32,37,36,26,21,36,44,45,47,45,37,43,39,41,42,48,41,47,36,43,36,33,30,37,47,42,42,42,44,36,35,30,39,35,40,39,38,37,30,23,25,30,32,30,28,27,27,25
46,45,35,32,25,32,31,36,28,38,35,31,37,37,33,45,40,37,36,40,37,41,37,32,40,34,32,34,39,36,48,42,43,33,38,28,29,36,40,35,30,31,29,31,29,35,34,44,46,41,43,40,43,38,37,40,35,36,33,23,26,23,29,26,33,25,30,25,33,37,38,36,30,26,35,35,39,47,34,37,35,34,38,35,35,36,37,49,46,35,36,36,38,36,40,40,44,32,40,40
39,33,34,32,41,46,43,36,35,31,27,23,28,29,25,28,24,30,39,42,39,37,37,31,25,23,22,25,24,36,39,31,39,31,34,39,38,35,37,31,35,40,37,30,34,39,34,36,35,32,43,40,47,42,39,44,40,48,43,40,40,44,41,41,40,39,37,41,45,30,31,40,44,40,43,36,29,33,38,36,36,32,36,25,34,41,41,46,48,43,40,41,38,38,32,34,36,39,36,35
43,31,34,32,28,26,34,27,22,26,26,28,34,28,18,23,28,33,41,46,42,33,35,36,33,34,40,42,42,32,32,26,31,35,32,32,27,37,36,29,33,35,33,37,35,34,35,31,34,33,29,33,36,32,34,33,38,31,38,36,28,33,36,36,47,31,40,35,33,33,37,35,35,42,40,36,43,44,45,36,32,39,27,35,40,39,36,37,32,31,30,30,38,45,39,45,42,43,34,31
39,34,35,35,34,31,26,31,30,35,29,35,38,30,38,30,26,20,16,18,23,26,33,28,26,39,29,33,34,32,31,36,34,29,34,39,34,27,36,37,38,30,32,37,42,46,39,39,42,34,36,39,29,36,32,37,38,34,35,37,42,46,39,39,42,41,38,38,43,35,35,33,36,33,32,31,32,34,36,35,44,41,41,45,39,37,47,41,39,39,39,40,32,38,41,41,32,31,29,29
41,29,27,34,27,31,24,16,19,21,21,27,22,28,24,29,24,28,26,29,36,31,32,37,38,29,41,45,39,31,25,28,24,24,30,31,35,34,32,38,41,44,44,44,42,37,32,33,33,40,36,26,33,42,40,42,40,39,44,40,35,37,33,34,41,36,35,40,35,35,31,30,29,28,26,26,26,31,39,34,30,27,23,19,27,29,35,38,42,39,31,27,32,29,26,33,36,32,39,39
50,47,42,46,39,33,34,34,38,40,40,30,36,34,41,42,40,35,37,47,32,35,42,45,43,46,42,37,31,30,38,32,36,32,34,33,31,36,41,47,43,39,38,45,47,44,42,42,42,38,35,32,37,43,38,35,37,50,48,44,42,35,31,36,25,29,43,37,34,33,32,29,29,34,35,37,41,43,40,40,38,33,33,29,28,38,41,31,31,41,41,38,41,38,39,44,33,35,29,25
40,42,30,29,33,41,35,34,33,39,43,36,36,39,50,40,33,33,25,26,28,29,30,39,32,33,28,27,26,18,25,29,29,32,32,38,28,34,33,25,25,20,21,22,31,25,33,25,17,16,20,25,31,31,30,39,35,35,35,46,44,45,40,40,43,50,43,40,34,34,41,43,30,32,35,37,33,33,30,36,32,34,36,31,28,28,24,29,25,23,22,30,34,28,33,24,21,18,17,19
36,39,35,35,32,31,27,27,37,36,35,35,35,34,36,38,33,30,25,29,29,38,41,35,41,48,48,43,37,34,33,28,26,29,28,25,31,27,29,37,35,33,41,42,45,38,32,34,31,26,27,29,34,31,37,34,34,33,26,29,27,27,17,18,17,14,17,20,28,42,35,37,37,31,34,35,36,34,41,39,43,39,34,37,34,39,40,30,37,38,27,26,25,32,29,28,35,34,38,31
43,38,36,33,39,41,39,39,34,32,42,38,32,29,33,34,43,35,41,39,37,41,48,49,50,41,39,35,37,31,26,28,36,35,36,36,39,39,32,29,38,47,50,40,34,38,41,34,35,34,32,41,39,38,36,32,35,43,53,43,37,33,37,42,35,36,38,36,32,37,39,38,39,54,50,36,40,48,43,42,36,44,36,34,35,31,23,21,18,21,26,30,33,42,41,32,29,32,35,42
46,33,34,36,31,30,31,38,44,36,42,38,30,37,46,38,40,36,38,33,33,34,32,30,27,33,32,34,29,24,24,26,31,33,36,44,45,42,39,38,35,37,36,30,29,33,29,25,31,34,29,33,30,36,38,40,46,44,38,35,36,35,39,40,34,31,31,35,28,31,25,30,30,22,29,20,19,26,24,27,30,41,42,34,29,28,30,28,33,38,38,39,33,37,37,26,21,21,28,37
50,44,39,35,33,35,31,30,35,46,47,42,45,40,33,41,38,46,41,37,33,32,49,42,36,40,38,38,41,34,36,40,30,27,29,31,34,45,37,43,40,41,39,35,38,39,26,25,28,29,29,35,30,36,35,44,48,44,34,39,35,40,41,43,45,41,36,46,41,40,36,34,31,36,36,34,35,38,41,43,40,43,38,37,32,34,42,43,35,39,35,40,31,32,25,21,19,25,27,23
41,40,49,40,48,35,28,22,24,25,32,35,40,44,35,39,36,31,28,24,24,24,43,40,31,32,35,39,41,36,31,33,39,36,24,28,32,33,38,35,34,35,36,34,37,29,27,32,34,38,38,42,38,39,37,41,34,40,37,35,29,26,19,20,23,26,33,39,38,41,42,42,37,38,43,36,42,42,40,35,37,37,34,34,33,31,29,25,29,26,31,35,31,30,30,34,35,35,37,39
39,33,35,40,52,42,35,34,37,38,43,41,43,36,29,28,24,33,34,38,38,41,39,42,41,39,40,37,34,33,28,31,39,35,32,25,26,36,38,44,37,39,35,36,41,34,29,29,34,39,41,40,42,36,37,35,38,46,45,44,33,30,25,20,30,36,39,40,34,38,43,47,45,43,39,42,44,31,32,26,26,33,25,22,24,29,35,36,41,39,36,36,37,41,46,43,36,35,38,34
45,36,33,33,35,29,29,38,29,36,39,33,36,31,27,43,43,45,41,39,41,31,37,36,32,36,45,52,40,34,30,25,26,30,34,40,31,33,26,34,30,28,28,34,32,34,44,37,29,27,28,26,35,35,36,26,28,38,31,32,32,38,44,39,47,42,38,31,36,41,40,37,36,32,35,32,34,39,31,28,28,30,26,35,33,33,29,24,24,21,28,26,28,30,40,24,31,31,29,32
35,35,38,47,40,42,30,36,35,28,33,30,28,33,32,37,30,26,26,32,26,30,27,28,26,32,30,31,31,26,31,34,29,24,29,31,18,22,29,31,40,39,39,45,50,40,31,39,34,32,41,39,32,35,31,26,24,26,35,36,38,40,37,34,38,37,32,40,40,36,39,38,35,36,36,45,42,41,42,40,33,33,36,37,44,40,45,32,27,34,32,35,32,35,36,36,35,33,30,31
47,44,45,42,43,40,46,37,33,33,38,35,41,40,36,32,25,22,27,34,34,26,24,27,24,24,23,22,19,28,24,18,17,15,14,14,17,24,25,31,36,40,34,31,23,20,24,31,33,33,41,47,47,32,29,27,27,27,28,30,30,30,31,29,28,32,35,34,40,34,28,33,36,30,31,32,34,31,32,24,26,27,32,30,30,32,32,33,34,32,26,24,36,40,37,36,31,34,35,29
46,53,35,33,37,44,40,29,28,25,27,37,37,32,35,44,47,41,51,42,45,41,46,45,35,36,35,31,30,32,36,40,46,35,40,38,27,33,31,27,29,31,36,41,40,38,28,38,39,39,42,38,38,35,42,31,34,40,36,32,39,39,44,44,48,42,47,44,36,38,35,32,35,40,38,37,39,39,43,47,43,35,35,39,39,38,37,35,34,43,32,35,37,43,42,46,39,43,45,42
41,38,41,38,40,39,41,46,43,40,40,40,34,32,25,25,20,21,25,28,27,33,34,32,38,31,29,31,33,35,37,34,32,39,32,32,37,35,32,46,36,30,33,37,34,31,26,29,31,37,37,38,39,35,38,32,44,40,42,39,40,47,49,45,41,45,40,34,33,30,24,27,25,27,28,33,32,35,34,37,35,34,30,30,26,27,36,36,34,37,37,34,42,44,41,37,36,33,27,29
45,42,36,31,21,25,25,36,42,36,31,26,30,35,20,15,22,28,29,28,32,38,32,35,42,35,32,23,26,29,34,33,34,32,29,34,34,36,28,32,26,24,29,33,37,32,25,25,29,25,31,30,33,28,34,35,34,28,34,37,32,32,27,29,35,38,33,39,35,29,30,33,35,32,37,26,24,24,24,23,29,27,30,31,29,25,28,24,23,26,26,19,19,26,21,27,31,29,28,32
43.92,39.89,37.68,37.04,36.2,36.34,34.33,34.73,35.13,34.37,35.44,34.55,35.43,35.15,34.6,34.34,34.4,34.55,34.01,34.86,35.24,35.38,35.46,34.76,35.04,35.05,34.88,34.09,34.77,34.4,34.53,34.24,34.36,34.18,34.53,34.49,33.77,33.73,33.66,34.4,34.62,34.72,34.73,35.41,35.17,35.24,33.86,34.21,34.7,34.64,34.75,34.31,34.49,35.13,35.63,35.46,35.06,35.68,34.65,33.9,34.27,35.05,34.96,34.62,35.69,35.29,35.81,35.56,35.01,35.16,34.32,34.23,34.11,34.96,34.79,34.5,34.5,34.17,34.3,34.12,34.56,34.59,34.54,34.83,35.05,35.26,35.08,34.97,34.52,33.63,33.47,33.48,34.29,34.18,34.2,33.29,33.69,33.1,32.93,33.1
